file_name,rel_path,summary,summary_source_text
88_56.pdf,日本醸造協会誌/88巻/1号/88_56.pdf,16世紀から19世紀にかけて、宣教師や貿易商が日本酒を「米から作る葡萄酒」と呼び、温めて飲むと書いています。古き良き日本の酒文化が海外にどう伝わったか、興味深い発見です！🍶✨,"外国人による日本酒の紹介( I )日本に伝来した洋酒の歴史を紹介した文献は刊行されているが, 逆に外国人が日本酒をどのように自国に紹介していたかは, 大変興味深いテーマであるがまとまった文献はない。本稿は16~19世紀にかけて日本に渡来した宣教師, 貿易商, 外交官などの著作を調査し, 考証を加えたものである。( I ) では16世紀を中心に, ( I I ) では17, 18世紀, ( I I I ) では19世紀と3部作の膨大なものである。読み物として興味があるばかりでなく, 経営・製造の両面に有益なヒントが含まれている。吉田元はじめにかつて藤本義一氏は名著『洋酒伝来』1) を著され, 16世紀半ばのザビェル以来幕末, 明治時代初期までに日本を訪れた外国人の紀行文をもとにして, 日本人とワイン, シャンパン, アラキ, ジンなどさまざまな外国酒との楽しい出会いの歴史を明らかにされた。本書は最近24年ぶりに『定本洋酒伝来』2) として再び刊行され, 玩の研究は一層充実したものとなった。さて逆に外国人が日本酒をどう賞味, 評価していたかについては拙著『日本の食と酒』3) の中でそのごく一部を紹介したが, まとまった研究はほとんどない。戦国時代末期から明治時代初期にかけて日本を訪れた外国人はイエズス会の宣教師, 貿易商人, 長崎のオランダ商館員, 商館付の医師, 朝鮮通信吏, 外交官などごく限られた人々にすぎなかったが, 彼等はこの極東の島国の歴史, 風俗, 習慣に大いに興味を抱き, 数多くの紀行文,日記論文, 辞書などを残した。その大部分を今日では日本語で読むことができる。もとより科学者, 技術者は少なく, 酒に関しては明らかに誤った記述もまま見受けられるが, なるべく信頼度の高いと思われる記録を選び出し, それをもとにして, 従来の研究には欠けている視点から16世紀以後約 300年間の日本酒の歴史を検討してみたい。1。ヨーロッパ人の見た日本酒( 1) 宣教師の報告1517年のルターによる宗教改革以後, カトリック側の失地回復を目的として群ヨラを中心に設立されたのがイエズス会である。イエズス会士は厳しい戒律と修行に耐え, 宣教のため世界中に赴いた。日本にやって来た宣教師達は, ザビェルをはじめ一様に日本人の勤勉さ, 道徳, 知的水準の高さをいささか面映いほどほめてい"
88_62.pdf,日本醸造協会誌/88巻/1号/88_62.pdf,竪型は天井高が必要だけど床面積を抑えられるし、洗浄も楽！横型は広い床面積が必要だけど蒸米の品質・区分がバッチリ。建物に合わせて選んでみよう！すごい便利さが待ってるかも？,"お答えします△△△△△△△△△△△△△△△△△△こしきから蒸米を取り出す人がいなくなりました。連続蒸米機を購入したいのですが, 竪型と横型の特徴をご説明ください。また, 他によい機械があったら教えて下さい。( S酒造)竪型と横型との比較竪型と横型とどちらを選ぶかという場合, 第一のポイントは建物の構造にあります。竪型は床面積が狭くて済む代りに高さを必要とします。天井を抜いて塔屋とし,蒸米機のホッパーを上に出します。更に, 浸潰タンクをその面あるいは更に上方に設置できれば作業は楽になりますQ一方, 下側の蒸米の出口が冷却機のホッパーの真上に設置できるようにするのがポイントです。こういう条件が整えば本体価格はこちらが安くなります。品質~面からの注意点は, 竪型は多種類の浸漬米を区分しながら蒸すとき, その境目がはっきりしないこと, および蒸米が多少粘り気味になることです。掛米はこれで蒸しても麹米は在来のこしきで蒸している蔵もあります。横型は床面積を多く要します。価格も高くなりますが, 蒸米の品質は問題ありません。蒸米の区分も容易ですから少量多種類生産にはこの方が適しているといえます。次に, 機械の清掃の問題ですが, 竪型は構造が単純なだけに洗浄が楽です。横型は高圧洗浄機で洗う必要があり人手を要します( 自動洗浄装置付の機種もある) 。したがって, かなりの処理量の蔵でないとペイしないおそれがあります。バッチ式竪型蒸米機こしきの長所を残し, 欠点を除く目的の改良こしきがあります。金属製こしきの底をテーパー( ジョウゴ型)とし, 蒸し終ったらサナ板を下へ倒して蒸米を下から出します。したがって, 操作はパッチ( 回分) 式となります。蒸米はベルトコンベアで蒸米冷却機へ運びます。この型式の蒸米機を数個連結し, それぞれに時差をつけて蒸すこともできます。蒸米の取り出しは楽になり, 清掃も 簡単です。価格はこしきより高くなるのはやむを得ません。天井高に余裕があれば蒸米取り出し口を地上50~70cmにすれば清潔感が保てます。転倒こしきこしきの両側にシャフトを出し, ベアリングで支持し,回転可能に製作したこしきです。頑丈な鉄枠が必要で,ギアとハンドル( 大型ではモーター) がついていて重量を食います。かなり高い位置に設置しないと蒸米を下に落とす訳にはいかず, こしきを傾けながら蒸米を水"
88_63.pdf,日本醸造協会誌/88巻/1号/88_63.pdf,長岡の「吉乃川」は、15世紀から続く伝統と信濃川の軟水で作る、まろやかで淡麗な日本酒。冬の低温発酵が味を引き立て、首都圏でも注目される逸品。ぜひ一度味わってみてください！,"〈醸家銘々伝〉新潟県・長岡市吉乃川吉乃川が酒造りを始めたのは15世紀半ば, 悠久の大河信濃川と実り豊かな摂田屋の地で長い歴史の中を酒造りに対する真撃な姿勢が一貫して守られ「伝承の酒造り」を営々と伝えてきたものと思われる。酒名「吉乃川」の由来は慶応元年に祖業を継いだ14代目川上生三郎の妻, 享寿( よし) までさかのぼる。石高1, 000石から始まった生三郎は, 妻享寿の功を得て年々石高をのぼし15代目栄太郎の代には3, 000石に達した。栄太郎は賢母享寿の功績をたたえ, 母の名を酒に残すため, 酒造りの命ともいえる水, 母なる川信濃川の伏流水と母の名を結び「よしのがわ」と命名。よしはめでたいの「吉」をあて, また末広がりの川をつづり,ここに「吉の川」という銘柄をつくった。その後16代目川上昌司の時代になって, 時の浜口内閣の緊縮政策強行とともに経済界は不況のどん底に喘ぎ, 酒造業界も苦境に追い込まれた。信仰深い昌司は浄土真宗の高僧, 明鳥敏師に教えを仰いだところ, 「吉の川」の「の」を「乃」の字に変えるならば, 業績向上間違いなしと鑑定され, 尊敬する師の言に従い銘柄を「吉乃川」に改名したところ, 予見は見事に当たり今日の隆昌をもたらした一因ともいわれている。現社長川上真司は18代目, 大杜氏鷲頭昇一とともに数々の銘酒を生みだしている。初冬, 風花がちらつく頃になると杜氏・蔵人は身を潔めて蔵入りし, 越後長岡の寒造りが始まる。酒蔵も家屋敷も雪に埋もれると空気は澄みわたり, 酒蔵は天然の冷蔵庫となりそこで営まれる低温型の発酵は, きれいでまろやかなお酒を生みだしてくれるのである。冬の間, 約半年, 杜氏・蔵人は精進し, 我が子のように手塩にかけて新酒に育てあげる。清酒の命は水, 水の良し悪しは直接品質にも影響を及繧す。悠々と流れる大河信濃川の伏流水は軟水。この軟水が現在人気の ある淡麗な味わいのお酒を造り出すのに役立つかけがえのない名水「天下甘露泉」である。良い水, 良い米は経験豊かな杜氏を得てはじめて銘酒になっていく。杜氏は酒造りに入る前の段階でその年の米の質をみて気象を考え, 今まで培ってきた技術と経験から, どのような酒造りにするか設計するのである。酒造工から役助手... 酒母屋・麹屋・頭などを経て磨いた技。そして蔵での統率力。更に杜氏は剛き酒ができる繊細さ, "
88_64.pdf,日本醸造協会誌/88巻/1号/88_64.pdf,ごまに秘められた「セサミン」って知ってる？コレステロールを下げたり、酔いを早く覚めさせる効果もあるみたい！多機能性食品のスーパーヒーローかも！？🍶✨,"研究うらばなしセサミン: すばらしき多機能性食品因子菅野道廣九州大学農学部「その種子がはじけるように扉よ開け」というアラビアンナイトの"" Open Sesame""では. ないが, 「ごま」のもつ非常に多様な生理活性について秘密の扉が偶然にも開かれようとしている。ごま油の安定性が高いことはよく知られているが, 名大の並木先生一門の研究によって, リグナン類の優れた抗酸化活性が解明され理論的裏付けがなされてきた。ごまに含まれるセサミンが油の精製過程でセミノールに変化し, ごま油の安定化に役だっている。しかし, セサミンそのものはその化学構造からも推定されるように抗酸化活性を示さないため,生物活性の面では興味を引かなかったのである。1980年代後半, 京大の山田, 清水両先生は微生物による特定の多価不飽和脂肪酸の生産研究の過程で, ごま油を培地に添加するとリノール酸の不飽和化反応( △5- 不飽和化反応)が抑えられ, ジホモ- γ - リノレン酸が蓄積し, 有効成分はセサミンであることを見いだされた。当時われわれは, 動物におけるリノール酸代謝産物の栄養生理機能について検討中であったので, すぐにセサミンについての動物実験に着手した。ここで, 少しばかりなぜこのような研究に意義があるのか述べておく必要があろう。周知のように, リノ一ル酸は多彩な栄養生理機能を発揮するが, 活性の本体はリノール酸そのものなのか, 不飽和化された代謝産物か, あるいはそれより導かれるエイコサノイドであるのか, はっきりしないのである。もし, 活性本体が明らかになれば, 効率的な代謝制御の手段が得られることになろう。セサミン( ただし, セサミンとエピセサミンの等量混合物) は動物でも微生物における闇と同様に△5- 不飽和化酵素を阻害し, ジホモ- γ - リノレン酸を蓄積させ, この脂肪酸を基質とする 1- シリーズのプロスタグランジン産生を刺激する可能性に加えて, 2一シリーズのプロスタグランジン産生を抑える傾向も認められた。ここまでなら, 予測できる観察の域を出ないわけであるが, われわれがコレステロール代謝に興味を抱いていることが, セサミンの多機能性を知る端緒となったのである。セサミンは優れた血清コレステロール濃度低下作用を有すること, そしてそれは小腸からのコレステロールの吸収抑制と"
88_69.pdf,日本醸造協会誌/88巻/1号/88_69.pdf,ふるい分けで酒米の厚さを測定！普通精米より偏平（等厚）精米が粗蛋白除去に効率的かも。酒造場で実際に使われる米を調査し、品質評価法を開発しました。日本酒好き必見の技術です！,"J. Brew. Soc. Japan. Vol.88, No.1, p.69-75(1993)研究報文ふるい分け法による酒造用白米の評価齋藤富男・木下実・高安裕子・諏訪為治*・窪田陽子**( 東京国税局鑑定官室・*新潟委託揚精協議会・**養老酒造〈株〉)平成4年7月3日受理THe Valuation of Polished Rice for Sake Brewing by a Sieving-MethodTomio SAITO, Minoru KINOSHITA, Yuko TAKAYASU, Tameji SUWA*and Yoko KUBOTA**(Office of Brewing Technology, Tokyo Regional Taxation Bureau, 1-3-2, Otema-chi,Chiyoda-ku, Tokyo, 100,* Niigata Itaku Tousei Kyogikai, ** Yoro ShuzoCo. Ltd., 567, Kita, Yamanashi-shi, Yamanashi 405)Crude protein contents of two types of polished rice, designedly polished in flat shape and polishedin ordinary shape, were compared. The flat shape grains had lower crude protein contents than theordinary shape grains, and this relation was more obvious at lower polishing ratio.The length, width and thickness of grains  were measured on 42 samples of polished rice collectedfrom 19 Sake factories. The length and width of grains gave good correlations with their polishingratio, but the thickness did not. From the res"
88_76.pdf,日本醸造協会誌/88巻/1号/88_76.pdf,"生翫系酒母で球状乳酸菌が先に増えてるって知ってました？  
研究では10工場から分離した17株を調べ、球菌が桿菌より速く育つことが判明。  
低温でも生き残る力が日本酒の風味に影響するかも！ すごい発見です。","J. Brew. Soc. Japan. Vol.88, No.1, p.76-80(1993)研究報文生翫系酒母より分離した球状乳酸菌百瀬洋夫・鎌尾敦子( 実践女子大学)平成4年8月21日受理Lactic Acid Cocci Isolated from Moto(Sake Starter) Preparedby Traditional MethodHiroo MOMOSE and Atsuko KAMAO(Jissen Women's University, 1-1, Ohsakaue 4-Chome, Hino-Shi, Tokyo 191)The flora of lactic acid bacteria was examined in moto(sake starter) prepared by the traditionalmethod and collected from 10 breweries in Akita, Kyoto and Hyogo prefectures. Lactic acid bacteriadominant in number were cocci in all the samples.Seventeen strains of lactic acid cocci were isolated from the samples, and several characteristics ofthe isolates were compared with those of Leuconostoc mesenteroides var. sake IAM 1647. The isolateswere estimated as Leuconostoc mesenteroides subsp. mesenteroides on the basis of  the description ofBergey's Manual except 1 strain, which was estimated as Leuconostoc paramesenteroides. Severalcharact ristics of 14 strains out of 16 strains estimated as L. mesenteroides subsp. m"
88_9.pdf,日本醸造協会誌/88巻/1号/88_9.pdf,日本酒業界、流通戦略が鍵に！卸・小売店と手を結び、情報共有やクレーム対応で人気UPを狙うって話。メーカーも「安心感増大商品」を打ち出し、消費者と流通業者の協力で売上を伸ばすって。今、流通が勝負場かも！🍶✨,"清酒メーカーの流通チャネル戦略平成4年4月よリ級別が廃止された日本酒業界では, 今後アルコール飲料の中での競争に打ち勝つためには競争戦略の確立が重要になってくるが, 中でも流通とのチャネル戦略を展開することが最重要課題と考える。本稿では酒類の流通問題に詳しい筆者に今日的なチャネル戦略について解説していただいた。宇賀神重治1. チャネル戦略の緊急性卸店・小売店の優勝劣敗が急速に進んでいる。将来性が高く, 人柄の良い卸・小売店と手を結ぶためのチャネル戦略が重要になっている。「いや, 当社はチャネル戦略をやってきた」というメーカーが多いと思う。そのメーカーは下記の今日的チャネル戦略になっているかどうかの自己点検が必要である。もしも, 今日的でなければ銘柄人気の向上・維持はむずかしい。( 1) 特約卸店から個店( 小売店) 別販売実績がスピーディに提供されているか。( 2) 特約卸店は小売店の選別を行い, 自社の高品質商品の値崩れを防いでいるか。( 3) 小売店の会組織活動では, 小売店の義務行動( 例えば, 研修会参加費の十分負担) が前提となっているか。( 4) 小売店の今日的評価に基づいた支援体調となっているか( 昔のランク評価となっていないこと) 。( 5) 全国流通政策, 地元流通政策の地域戦略( エリアマーケティング) を行っているか。登特約卸店と小売店のマージン率を高める一方で,卸・小売店が自分で商品拡売投資をする仕組みか。( 7) 小売店の業態別変化を予測した政策を展開しているか。( 8) 卸店政策はそれぞれの卸の( 7) の対応実力を前提としているか02. チャネル戦略の意義これまで, 多くのメーカーが商品戦略と営業戦略に力を入れてきた。流通戦略は昔からの流れに乗ってきた。商品・営業戦略は根本的には, 「オレについてこい」の方式である。「美味しい酒を造れば売れる」 , 「売り方を工夫すれば売れる」の姿勢である。そこには, 「物事をメーカー独りで決める」の態度しかない。卸・小売・料飲店と消費者の協力( 参画) を得て, 銘柄人気を高める,自社の生産性を高める姿勢は弱い。今日ではこの方式は優秀な流通業者に支持されない。悪くすると反発される。流通業者の支持がなければ, 消費者をフアンにできない。人気を高めるには下記の4項目の流通チャネル重視政策を実践する""高度情"
88_101.pdf,日本醸造協会誌/88巻/2号/88_101.pdf,"酵母を脂肪酸合成阻害剤で育て、カプロン酸エチル（吟醸香の源）を高生産に！  
新しい技術で、もっと華やかな日本酒ができるかも！？","カブロン酸エチル高生産酵母多量の香気成分を生産する酵母の育種は, 従来, 優良な醪からの選抜によって行われてきたが, 最近は, バイオテクノロジーのさまざまな手法が利用されるようになってきている。本稿では, 吟醸酒の主要な香気成分のひとつであるカプロン酸エチルを高生産する酵母を脂肪酸合成酵素の阻害剤を用いて育種した例について解説していただいた。市川英治1. はじめに清酒に含まれる香気成分は, 品質に大きな影響を及ぼす重要な成分である。様々な清酒の香りの中でも吟醸香は, ニステルを主体とした果実様の香りであり, 清酒に華やかさを与える香気である。この吟醸香の主成分は,酢酸イソアミルとカブロン酸エチルであると考えられている。吟醸酒の特徴の一つである吟醸香を出すために様々な手法が取られているが, 安定して生成させることは必ずしも容易ではない。このためこれらエステルの生成機構に関して活発な研究が行われ, その結果, 酢酸イソアミルはイソアミルアルコールとアセチルーCoAを基質として, 酵母の細胞膜に存在するアルコールアセチルトランスフェラーゼによって生成することが明らかとなった1) 。そしてこの反応機構の研究から清酒醪中ではイソアミルアルコールの増加により, 酢酸イソアミルが増加することが判明し2) , さらにロィシンアナログに対する耐性株を分離することにより, 酢酸イソアミル高生産株の分離が可能となった3) 。ここでは, もう一方の重要なエステルであるカプロン酸エチルを高生産する酵母の育種について紹介する4) 。2. カプロン酸エチルの生合成清酒製造においては酵母と麹菌の2種類の微生物が利用されており, この両者が清酒香気の生成に大きく関与している。清酒の造りでは「一麹, 二翫, 三造り」と言われるように麹の製造が最も重要とされている。また,吟醸造りにおいても, 麹の製造は重要で 造りの中で占めるウェートは非常に大きく, 吟醸麹の良否は吟醸香の生成を左右するといわれている。しかし, カプロン酸エチル生成に関してのモデル系での実験や酵素剤を用いた仕込みなどの結果5) から, 麹はカプロン酸エチル生成には直接関与しておらず, グルコースの供給源としての役割しか見いだされなかった。それに対して吟醸香のもう一つの重要な成分である酢酸イソアミルの生成に関しては麹の存在が大きく関与し"
88_106.pdf,日本醸造協会誌/88巻/2号/88_106.pdf,ウレアを全く作らない清酒酵母が開発されたよ！ECA（有害物質）もゼロで、味は変わらない。これでさらに安全・美味しい日本酒が楽しめるかも！すごい発見だね。,"ウレア非生産性清酒酵母の育種と実地醸造試験力ルバミン酸エチル( ECA) の酒類中に許容される基準値については, 現在検討がなされていると聞いており・その低減法が種々開発されている。本法はECAを全く元から断つという点で画期的であると同時に, そのような性質を持つ酵母の育種法としても大変興味深い。北本勝ひこはじめに1985年カナダオンタリオ州においてワインなどのアルコール飲料の中に, 発ガン性の疑いのある物質として知られるカルパミン酸エチル( ECA) を含むものがあると発表された。翌1986年, カナダにおける基準値以上のECAを含む酒類として発表されたもののなかにワイン, ウィスキー, ブランデーなどとともに, 日本から輸出された清酒があった。それ以来, 各国でECAの生成機構や低減化に関する研究が精力的になされ, 米国ではワイン1~4) , 英国ではウイスキー5~10) , 我国では清酒11~20)に関する研究がなされた。ECAは主としてウレアとエタノールから生成することがワイン1, 2) や清酒12, 19, 20) で明らかにされている。ウレアを減少させる方法としてウレアーゼの使用がワイン21~23) や清酒24・25) で研究され, 実用化されている。また, 清酒酵母によるウレア生成を減少させる方法としては, カナバニン耐性株14・15) やメチルアミン耐性株17) からウレア生成の少ない変異株が取得されている。しかしながら, これらのいずれの方法によっても効率よくウレアを完全に清酒中からなくすことは不可能であった。筆者ら19, 20) は, 清酒酵母協会9号から2段階のCAR1遺伝子破壊によりアルギナーゼ欠損清酒酵母を造成し,それを用いた清酒の小仕込試験により, 発酵特性や一般成分及びきき酒評価では親株とほとんど変わらず, 生成酒のウレアが検出されないことを明 らかにした。さらに, 生成酒の火入れ・貯蔵後のECA含量を測定した結果, 対照酒が約150ppb生成する条件下でも, この遺伝子破壊株による清酒ではECAの生成が認められなかった。ECAを含まない清酒の製造が, このようなアルギナーゼを欠損した清酒酵母を使用することにより可能であることが示された。しかし, このとき造成された株は組換えDNA技術を用いたものであったため, 現在のところ実際の清酒製"
88_115.pdf,日本醸造協会誌/88巻/2号/88_115.pdf,ウイスキーの香りを科学で解明！最新ガスクロマと自動サンプル処理で、微量成分までピンポイントに検出。香りの秘密がもっと身近になるかも！,"ウィスキーの味香り( その2) 香味成分分析手法の最近の話題増田正裕・小村啓1. はじめに前回はウィスキー中の香味に関与する化合物について, その工程に着目してまとめたが, 今回は少し観点を変えて, それらの成分研究における最近の分析機器, 手法の面から話を進めよう。近年, コンピューターの進歩と共に大部分のルーチンの分析はほぼ自動化され, 人間の手を煩わすのはもはや前処理の部分のみとなったと言っても過言ではないだろう。しかしこれとて, 最近ヒューレットパッカード社が発表した""Aut omat ed Sampl e Bus""と呼ばれるシステムのように, ロボットがサンプル前処理装置及び分析機器を含む数種の機器の問をサンプルの受け渡しのために往来するようになると, 適切なサンプル前処理装置さえ導入しさえすればもはや人間の入り込む余地はなくなったかに見える。しかし, 何の日的にどの機器をどのように組み合わせて用いるのが良いかを決定するのは依然人間の仕事であり, ましてやルーチン以外の研究の場合には, 装置の選択と組み合わせ, さらには組み合わせの順序すら最終的な結果の成否を左右しかねない。近年, 各種のガスクロマトグラフ用ヘッドスペース捕集装置やそこで用いる吸着剤が市販されているが, ウイスキー等の蒸留酒の香気成分研究には, 市販のものを単に普通の非選択的検出器をつけたガスクロマトグラフと組み合わせて用いたのでは必ずしも満足の行く結果は得られないだろう。これは単に蒸留酒のヘッドスペース成分の大部分がエタノールである点ばかりでなく, 蒸留酒の大切なキャラクターはppmまたはそれ以下のレベルでしか含まれていない微量成分によって醸し出されていると考えられるからである。従って, それら微量成分を検出するには, それなりの検出器の選択が重要な要素になってくる。このような世界であえて最近の 香味成分研究における技術的な進歩と言っても, ほとんどはガスクロマトグラフィーにおけるカラムや検出器の進歩及び抽出, 分画を含む前処理の工夫にはほかならない。現在では再現性が良く耐久性も大幅に改善されたフユーズドシリカのキャピラリカラムが市販品として容易に入手でき, それらはもはや香味特性成分, とりわけ揮発性の香気成分の研究には欠かすことのできないものとなった。また, キラルな分子の分離でさえ"
88_121.pdf,日本醸造協会誌/88巻/2号/88_121.pdf,マロラクティック発酵でワインの酸度が下がり、滑らかに！乳酸菌がリンゴ酸を分解してくれるから、飲みやすさUPかも！🍷✨,"フランスのワイン醸造学( I I )-ボルドー大学の研究を中心に-後藤奈美5. マロラクティック発酵アルコール発酵後, 乳酸菌によってリンゴ酸が乳酸とCO2に分解されるマロラクティック発酵は, パスツールの時代から研究され, 総説も多く出されている77~81) 。マロラクティック発酵は, ワインの酸度を低下させ, 微生物学的に安定化すると同時に, 生成する代謝産物の影響でワインに滑らかさを与えるとされ, 赤ワインと一部の白ワインに必要な工程とされている。1) 乳酸菌の生態ブドウ果実には野生酵母, 乳酸菌, 酢酸菌等が共存しているが, 酵母を添加しない自然発酵の場合でも最初に酵母によるアルコール発酵が起こり, 次に乳酸菌によるマロラクティック発酵が起こる。ボルドーのワイン発酵中の乳酸菌や酵母菌体数の変化は, LAFON- LAFOURCADEらが報告している82, 83) 。マロラクティック発酵に関与する乳酸菌は, Leuconst oc oenos, Lact obaci l l us hi l -gardi i , Lact obaci l l us pl ant arum, Lact obaci l l us brevi s,Pedi ococcus damnosus, Pedi ococcus pent osaceus等であるが, ボルドー等比較的北の地域, またはpH3. 5以下の場合はL. oenosが優占種になる84) とされている。L.oenosのようなヘテロ発酵性乳酸菌の中には, ブドウ糖から乳酸エタノールとCO2を生成するだけでなく酢酸も生成する菌があり, このような乳酸菌がアルコール発酵終了前に増殖すると揮発酸を増加させるが, ボルドー大学のLoNVAUD- FUNELら85) は, ワイン醸造中の微生物の拮抗作用を次のように説明している。アルコール発酵 中は酵母による乳酸菌の増殖阻害が観察され, これはSO2とエタノールによる乳酸菌の阻害と, 酵母によってアミノ酸が消費されてしまうことが原因と考えられてきた86) 。しかし, KI NGとBEELMAN87) は酵母による阻害物質の分泌を報告し, LONVAUD- FUNELら88) は, 少なくともその一部は酵母によって分泌される高級脂肪酸, 特にデカノイック( C10) 酸の作用であることを"
88_128.pdf,日本醸造協会誌/88巻/2号/88_128.pdf,麦の吸水は米より数倍速くて大変！温度や時間をちょうど調整しないとベタ麹になったり、味噌がくすんだり。蒸し麦はアメ色で弾力があると良いって知識、ぜひ試してみてね！すごい発見があるかも！？,"味噌原料大麦の処理について麦麹の工業的製造は米麹のそれに比較して一段と難しいとされている。その主な原因は洗浄浸漬蒸しの工程での水分の調整の難しさにある。麦の吸水特性とその適正なコントロールについて解説していただいた。久米尭はじめに日本酒や焼酎の醸造の場合, 原料の米や麦などは, 麹と掛けの二段に分けた仕込みが行われるのに対し, 味噌の場合は, 澱粉質原料の全量を麹として仕込み, そのすべてが製品に移行するので, 浸漬・蒸しなど原料の処理にあたっては麹づくりに最適となるような条件を検討し, 実施されている。日常的に麦味噌の製造にたずさわっているものにとって, 麦の処理はさほど難しいとは感じられていないが,昨今のように原料事情が悪く, 同一品種の原料麦を継続的に入手できない場合, 処理に用いる水の温度が夏期と冬期で大きく異なる場合, 作業の都合で浸漬温度を高くして処理しなければならない場合などには, 浸漬時間をどのように設定すればよいか, その判断に悩むことがある。麦は吸水速度が大きく1) , かつその傾向が継続するので, 最大吸水量は米に比べて数倍にも達する。引き込み時の水分が多すぎると, 麹菌が増殖している間に糖化がはじまってベタ麹となり, 雑菌が多くなるので, 仕込んだ味噌の品質を低下させる危険がある。また, 逆に水分を控えすぎると, 見た感じでは麹らしくなるが, 芯の部分に糊化しない澱粉が残り, 味噌がくすんだり, なめらかさがなくザラついたものができたりする。製麹に好適な蒸し麦の判定は, 経験的にこしきから掘り出したとき, 粒全体がアメ色をしていて, 握りしめると弾力があることとされている。芯に白い斑点が残った粒が, ひと握りの蒸し麦中に数粒ある程度がよいという説もあるが, それは水分過剰になっていないことの証として言われてきたものであろう。このように水分の管理は極め て重要であるから, 麦の処理に当たっては水との関係をよく把握し, 作業は迅速かつ機敏に実施することが大事である2β ) 。1. 穀粒の構造と吸水の原理一般に, 穀粒は澱粉, 蛋白質の粒子を包みこんだ細長い細胞が, 芯部から外側にむかって放射状に並んでいる胚乳と, その外周に2重か3重の層になった糊粉層で構成されている。その構成は麦も米もほぼ同様であるが, 細胞の構造は澱粉粒の形や大きさをはじめ,"
88_135.pdf,日本醸造協会誌/88巻/2号/88_135.pdf,香川県の伝説的魚醤「いかなご醤油」が復活！昔は戦時中に消えたけど、今は小豆島の醤油工場で再び作られています。魚と塩だけでじっくり熟成される、まさに古代の味。日本酒と合わせて飲むと、歴史を感じる一杯になるかも！ すごいですね。,"魚醤( 瀬戸の魚醤油, いかなご醤油について)ここ数年, 魚醤の需給及び製造に関する問い合わせが急増している。これは, 東南アジア方面からの移住者の増加による, いわゆるエスニック料理のブームが大きく影響しているものと思われる。幻の魚醤となってしまった「いかなご醤油」の復元に成功された著者に魚醤について解説していただいた。佐藤正美1. はじめに日本の三大魚醤は秋田の「しょっつる」, 奥能登の「いしる」そして香川の「いかなご醤油」といわれているが, その生産量は, 「しょっつる」で年間約200kl ,「いしる」が約20kl , 「いかなご醤油」は当社を除いてはほとんど製造されていない。大豆と小麦から作られる醤油( 以下大豆醤油と略) の生産量が年間約120万kl であるから, それと比べて魚醤の生産量たるや極微々たるものといえる。香川県下では, 戦後しばらくの問, 「いかなご醤油」ば盛んに作られており, 生のいかなごの入手が容易であった海岸部にとどまらず, 内陸部でも「いかなご醤油」が食されていたとのことである。特に, 大豆醤油が統制経済下にあった戦時中は, 最もよく製造されていたが, 統制が解除された1955年ごろを境に各家庭では作られなくなり「いかなご醤油」は姿を消してしまった。大豆醤油が容易にかつ安価に手に入るようになったことより,味は良いが, 香りの点で特有の臭いを持つ魚醤が敬遠されたためと考えられる。私共は, 瀬戸内の小豆島に醤油工場を営む関係上, 古い歴史のある「いかなご醤油」には深い関心を持ち, 今より5年前にその掘り起こしを行った。以下「いかなご醤油」を中心としての魚醤の周辺を述べてみたい。2. 魚醤の歴史魚醤( もしくは肉醤) にしろ, 穀物が原料の穀醤にしろ, その先祖は中国にある。「醤」についてみられる最初の文献は, 今から約3, 000年前, 周王朝初 期のことを記録した「周礼」であり, そこには周政府の宴会用として「醤用120甕」の備えがあった旨の記述があることを坂口謹一郎先生が雑誌「世界」の中で述べている1) 。この「醤」の製法は「周礼」の駐( ちゅう) によると,獣や鳥や魚の肉に梁麹( あわの麹) と塩を混ぜ美酒に漬けて瓶中に塗り込めること100日にして成るというようなものであった。この頃はまだ大豆を使わず, 原料はもっぱら肉類だったから"
